Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_UserManagement,Chrome 123.0.0.0,,,15-04-2024 15:40:38,15-04-2024 15:41:49,1m - 11.342s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Admin_User,Chrome 123.0.0.0,,,15-04-2024 15:40:38,15-04-2024 15:41:49,1m - 11.072s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 15:40:38,15-04-2024 15:41:34,55.167s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:41:34,15-04-2024 15:41:37,3.021s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 15:41:37,15-04-2024 15:41:39,2.722s,PASSED
"click(findTestObject(""F_Menu_Admin/F_UserManagement/tab_userManagement""))",Chrome 123.0.0.0,,,15-04-2024 15:41:39,15-04-2024 15:41:42,2.320s,PASSED
"click(findTestObject(""F_Menu_Admin/F_UserManagement/select_users""))",Chrome 123.0.0.0,,,15-04-2024 15:41:42,15-04-2024 15:41:44,2.094s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menuWithFilter""), ""System Users"")",Chrome 123.0.0.0,,,15-04-2024 15:41:44,15-04-2024 15:41:46,2.211s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:41:46,15-04-2024 15:41:49,3.006s,PASSED
