Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Qualifications_Education,Chrome 123.0.0.0,,,15-04-2024 11:50:14,15-04-2024 11:53:07,2m - 52.381s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Qualifications_Education,Chrome 123.0.0.0,,,15-04-2024 11:50:14,15-04-2024 11:53:07,2m - 52.123s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 11:50:15,15-04-2024 11:52:46,2m - 31.325s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 11:52:46,15-04-2024 11:52:49,3.020s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 11:52:49,15-04-2024 11:52:57,8.203s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/tab_qualifications""))",Chrome 123.0.0.0,,,15-04-2024 11:52:57,15-04-2024 11:53:00,2.559s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/select_education""))",Chrome 123.0.0.0,,,15-04-2024 11:53:00,15-04-2024 11:53:02,2.155s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Education"")",Chrome 123.0.0.0,,,15-04-2024 11:53:02,15-04-2024 11:53:04,1.401s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 11:53:04,15-04-2024 11:53:07,3.012s,PASSED
