Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_WorkShifts,Chrome 123.0.0.0,,,05-04-2024 11:24:08,05-04-2024 11:24:58,49.917s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_WorkShifts,Chrome 123.0.0.0,,,05-04-2024 11:24:09,05-04-2024 11:24:58,49.637s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,05-04-2024 11:24:09,05-04-2024 11:24:43,33.422s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 11:24:43,05-04-2024 11:24:46,3.015s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,05-04-2024 11:24:46,05-04-2024 11:24:48,2.555s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,05-04-2024 11:24:48,05-04-2024 11:24:52,3.772s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_workShifts""))",Chrome 123.0.0.0,,,05-04-2024 11:24:52,05-04-2024 11:24:54,2.028s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Work Shifts"")",Chrome 123.0.0.0,,,05-04-2024 11:24:54,05-04-2024 11:24:55,1.398s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 11:24:55,05-04-2024 11:24:58,3.009s,PASSED
