Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Organization_Locations,Chrome 123.0.0.0,,,15-04-2024 15:41:14,15-04-2024 15:43:51,2m - 36.548s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Organization_Location,Chrome 123.0.0.0,,,15-04-2024 15:41:14,15-04-2024 15:43:51,2m - 36.187s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 15:41:15,15-04-2024 15:43:35,2m - 20.238s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:43:35,15-04-2024 15:43:38,3.022s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 15:43:38,15-04-2024 15:43:41,2.409s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/tab_organization""))",Chrome 123.0.0.0,,,15-04-2024 15:43:41,15-04-2024 15:43:44,3.143s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/select_locations""))",Chrome 123.0.0.0,,,15-04-2024 15:43:44,15-04-2024 15:43:46,2.380s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menuWithFilter""), ""Locations"")",Chrome 123.0.0.0,,,15-04-2024 15:43:46,15-04-2024 15:43:48,1.336s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:43:48,15-04-2024 15:43:51,3.022s,PASSED
