Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Qualifications_Education,Chrome 123.0.0.0,,,15-04-2024 15:28:02,15-04-2024 15:29:28,1m - 25.912s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Qualifications_Education,Chrome 123.0.0.0,,,15-04-2024 15:28:02,15-04-2024 15:29:28,1m - 25.653s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 15:28:03,15-04-2024 15:29:13,1m - 9.694s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:29:13,15-04-2024 15:29:16,3.011s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 15:29:16,15-04-2024 15:29:18,2.602s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/tab_qualifications""))",Chrome 123.0.0.0,,,15-04-2024 15:29:18,15-04-2024 15:29:22,3.380s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/select_education""))",Chrome 123.0.0.0,,,15-04-2024 15:29:22,15-04-2024 15:29:24,2.152s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Education"")",Chrome 123.0.0.0,,,15-04-2024 15:29:24,15-04-2024 15:29:25,1.279s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:29:25,15-04-2024 15:29:28,3.013s,PASSED
