Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Organization_GeneralInformation,Chrome 123.0.0.0,,,15-04-2024 11:48:50,15-04-2024 11:51:25,2m - 35.484s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Organization_GeneralInformation,Chrome 123.0.0.0,,,15-04-2024 11:48:50,15-04-2024 11:51:25,2m - 34.895s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 11:48:52,15-04-2024 11:51:07,2m - 15.188s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 11:51:07,15-04-2024 11:51:10,3.036s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 11:51:10,15-04-2024 11:51:15,5.029s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/tab_organization""))",Chrome 123.0.0.0,,,15-04-2024 11:51:15,15-04-2024 11:51:18,2.862s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/select_generalInformation""))",Chrome 123.0.0.0,,,15-04-2024 11:51:18,15-04-2024 11:51:21,2.745s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""General Information"")",Chrome 123.0.0.0,,,15-04-2024 11:51:21,15-04-2024 11:51:22,1.623s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 11:51:22,15-04-2024 11:51:25,3.013s,PASSED
