Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Qualifications_Skills,Chrome 123.0.0.0,,,15-04-2024 15:29:01,15-04-2024 15:31:01,2m - 0.169s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Qualifications_Skills,Chrome 123.0.0.0,,,15-04-2024 15:29:01,15-04-2024 15:31:01,1m - 59.743s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 15:29:02,15-04-2024 15:30:46,1m - 44.122s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:30:46,15-04-2024 15:30:49,3.005s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 15:30:49,15-04-2024 15:30:52,2.273s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/tab_qualifications""))",Chrome 123.0.0.0,,,15-04-2024 15:30:52,15-04-2024 15:30:54,2.805s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/select_skills""))",Chrome 123.0.0.0,,,15-04-2024 15:30:54,15-04-2024 15:30:56,2.066s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Skills"")",Chrome 123.0.0.0,,,15-04-2024 15:30:56,15-04-2024 15:30:58,1.498s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:30:58,15-04-2024 15:31:01,3.018s,PASSED
