Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_JobTitles,Chrome 123.0.0.0,,,15-04-2024 15:40:42,15-04-2024 15:42:11,1m - 28.892s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_JobTitles,Chrome 123.0.0.0,,,15-04-2024 15:40:43,15-04-2024 15:42:11,1m - 28.547s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 15:40:43,15-04-2024 15:41:55,1m - 11.375s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:41:55,15-04-2024 15:41:58,3.010s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 15:41:58,15-04-2024 15:42:02,4.638s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,15-04-2024 15:42:02,15-04-2024 15:42:05,2.189s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_jobTitles""))",Chrome 123.0.0.0,,,15-04-2024 15:42:05,15-04-2024 15:42:07,2.720s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Job Titles"")",Chrome 123.0.0.0,,,15-04-2024 15:42:07,15-04-2024 15:42:08,1.018s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:42:08,15-04-2024 15:42:11,3.025s,PASSED
