Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Organization_GeneralInformation,Chrome 123.0.0.0,,,13-04-2024 18:44:13,13-04-2024 18:45:37,1m - 23.604s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Organization_GeneralInformation,Chrome 123.0.0.0,,,13-04-2024 18:44:14,13-04-2024 18:45:37,1m - 23.161s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,13-04-2024 18:44:15,13-04-2024 18:45:21,1m - 5.798s,PASSED
delay(3),Chrome 123.0.0.0,,,13-04-2024 18:45:21,13-04-2024 18:45:24,3.014s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,13-04-2024 18:45:24,13-04-2024 18:45:26,2.738s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/tab_organization""))",Chrome 123.0.0.0,,,13-04-2024 18:45:26,13-04-2024 18:45:30,3.783s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/select_generalInformation""))",Chrome 123.0.0.0,,,13-04-2024 18:45:30,13-04-2024 18:45:32,2.339s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""General Information"")",Chrome 123.0.0.0,,,13-04-2024 18:45:32,13-04-2024 18:45:34,1.550s,PASSED
delay(3),Chrome 123.0.0.0,,,13-04-2024 18:45:34,13-04-2024 18:45:37,3.011s,PASSED
