Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Organization_Structure,Chrome 123.0.0.0,,,15-04-2024 13:36:31,15-04-2024 13:38:00,1m - 28.612s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Organization_Structure,Chrome 123.0.0.0,,,15-04-2024 13:36:32,15-04-2024 13:38:00,1m - 28.291s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 13:36:32,15-04-2024 13:37:42,1m - 9.844s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 13:37:42,15-04-2024 13:37:45,3.159s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 13:37:45,15-04-2024 13:37:49,3.865s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/tab_organization""))",Chrome 123.0.0.0,,,15-04-2024 13:37:49,15-04-2024 13:37:53,3.386s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/select_structure""))",Chrome 123.0.0.0,,,15-04-2024 13:37:53,15-04-2024 13:37:55,2.706s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Organization Structure"")",Chrome 123.0.0.0,,,15-04-2024 13:37:55,15-04-2024 13:37:57,1.654s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 13:37:57,15-04-2024 13:38:00,3.012s,PASSED
