Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_JobCategories,Chrome 123.0.0.0,,,15-04-2024 11:48:36,15-04-2024 11:50:44,2m - 7.549s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_JobCategories,Chrome 123.0.0.0,,,15-04-2024 11:48:36,15-04-2024 11:50:44,2m - 7.125s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 11:48:37,15-04-2024 11:50:25,1m - 47.335s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 11:50:25,15-04-2024 11:50:28,3.012s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 11:50:28,15-04-2024 11:50:34,5.992s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,15-04-2024 11:50:34,15-04-2024 11:50:36,2.560s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_jobCategories""))",Chrome 123.0.0.0,,,15-04-2024 11:50:36,15-04-2024 11:50:39,2.679s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Job Categories"")",Chrome 123.0.0.0,,,15-04-2024 11:50:39,15-04-2024 11:50:41,1.672s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 11:50:41,15-04-2024 11:50:44,3.009s,PASSED
