Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_JobTitles,Chrome 123.0.0.0,,,15-04-2024 13:35:24,15-04-2024 13:37:05,1m - 40.759s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_JobTitles,Chrome 123.0.0.0,,,15-04-2024 13:35:25,15-04-2024 13:37:05,1m - 39.685s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 13:35:27,15-04-2024 13:36:49,1m - 22.157s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 13:36:49,15-04-2024 13:36:52,3.019s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 13:36:52,15-04-2024 13:36:55,2.887s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,15-04-2024 13:36:55,15-04-2024 13:36:58,3.501s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_jobTitles""))",Chrome 123.0.0.0,,,15-04-2024 13:36:58,15-04-2024 13:37:00,2.113s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Job Titles"")",Chrome 123.0.0.0,,,15-04-2024 13:37:00,15-04-2024 13:37:02,1.404s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 13:37:02,15-04-2024 13:37:05,3.014s,PASSED
