Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_WorkShifts,Chrome 123.0.0.0,,,05-04-2024 13:26:14,05-04-2024 13:27:11,56.765s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_WorkShifts,Chrome 123.0.0.0,,,05-04-2024 13:26:14,05-04-2024 13:27:11,56.462s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,05-04-2024 13:26:15,05-04-2024 13:26:55,40.606s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 13:26:55,05-04-2024 13:26:58,3.006s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,05-04-2024 13:26:58,05-04-2024 13:27:01,2.623s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,05-04-2024 13:27:01,05-04-2024 13:27:04,3.163s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_workShifts""))",Chrome 123.0.0.0,,,05-04-2024 13:27:04,05-04-2024 13:27:06,2.098s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Work Shifts"")",Chrome 123.0.0.0,,,05-04-2024 13:27:06,05-04-2024 13:27:08,1.478s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 13:27:08,05-04-2024 13:27:11,3.010s,PASSED
