Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_WorkShifts,Chrome 123.0.0.0,,,05-04-2024 09:29:00,05-04-2024 09:29:44,44.008s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_WorkShifts,Chrome 123.0.0.0,,,05-04-2024 09:29:00,05-04-2024 09:29:44,43.720s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,05-04-2024 09:29:00,05-04-2024 09:29:29,28.388s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 09:29:29,05-04-2024 09:29:32,3.011s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,05-04-2024 09:29:32,05-04-2024 09:29:34,2.405s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,05-04-2024 09:29:34,05-04-2024 09:29:37,2.865s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_workShifts""))",Chrome 123.0.0.0,,,05-04-2024 09:29:37,05-04-2024 09:29:39,2.100s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Work Shifts"")",Chrome 123.0.0.0,,,05-04-2024 09:29:39,05-04-2024 09:29:41,1.478s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 09:29:41,05-04-2024 09:29:44,3.017s,PASSED
