Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_EmploymentStatus,Chrome 123.0.0.0,,,04-04-2024 16:07:28,04-04-2024 16:08:10,41.848s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_EmploymentStatus,Chrome 123.0.0.0,,,04-04-2024 16:07:28,04-04-2024 16:08:10,41.640s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,04-04-2024 16:07:28,04-04-2024 16:07:56,27.082s,PASSED
delay(3),Chrome 123.0.0.0,,,04-04-2024 16:07:56,04-04-2024 16:07:59,3.015s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,04-04-2024 16:07:59,04-04-2024 16:08:01,2.299s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,04-04-2024 16:08:01,04-04-2024 16:08:03,2.541s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_employmentStatus""))",Chrome 123.0.0.0,,,04-04-2024 16:08:03,04-04-2024 16:08:05,2.030s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Employment Status"")",Chrome 123.0.0.0,,,04-04-2024 16:08:05,04-04-2024 16:08:07,1.312s,PASSED
delay(3),Chrome 123.0.0.0,,,04-04-2024 16:08:07,04-04-2024 16:08:10,3.007s,PASSED
