Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_WorkShifts,Chrome 123.0.0.0,,,05-04-2024 08:38:37,05-04-2024 08:39:47,1m - 10.393s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_WorkShifts,Chrome 123.0.0.0,,,05-04-2024 08:38:37,05-04-2024 08:39:47,1m - 9.978s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,05-04-2024 08:38:38,05-04-2024 08:39:33,54.998s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 08:39:33,05-04-2024 08:39:36,3.017s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,05-04-2024 08:39:36,05-04-2024 08:39:38,2.288s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,05-04-2024 08:39:38,05-04-2024 08:39:41,2.635s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_workShifts""))",Chrome 123.0.0.0,,,05-04-2024 08:39:41,05-04-2024 08:39:43,1.981s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Work Shifts"")",Chrome 123.0.0.0,,,05-04-2024 08:39:43,05-04-2024 08:39:44,1.385s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 08:39:44,05-04-2024 08:39:47,3.008s,PASSED
