Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_LoginLogout,Windows - Chrome 122.0.0.0,,,14-04-2024 13:43:23,14-04-2024 13:53:03,9m - 40.649s,PASSED
,,,,,,,
Test Cases/Login/Login_Success,Windows - Chrome 122.0.0.0,,,14-04-2024 13:43:23,14-04-2024 13:45:11,1m - 48.267s,PASSED
"openBrowser("""")",Windows - Chrome 122.0.0.0,,,14-04-2024 13:43:24,14-04-2024 13:44:06,42.868s,PASSED
navigateToUrl(url_login),Windows - Chrome 122.0.0.0,,,14-04-2024 13:44:06,14-04-2024 13:44:28,21.475s,PASSED
delay(3),Windows - Chrome 122.0.0.0,,,14-04-2024 13:44:28,14-04-2024 13:44:31,3.062s,PASSED
"takeScreenshotAsCheckpoint(""Before Login"")",Windows - Chrome 122.0.0.0,,,14-04-2024 13:44:31,14-04-2024 13:44:37,6.378s,PASSED
"setText(findTestObject(""field_username""), valid_username)",Windows - Chrome 122.0.0.0,,,14-04-2024 13:44:37,14-04-2024 13:44:47,9.260s,PASSED
"setText(findTestObject(""field_password""), valid_password)",Windows - Chrome 122.0.0.0,,,14-04-2024 13:44:47,14-04-2024 13:44:56,9.377s,PASSED
"click(findTestObject(""btn_login""))",Windows - Chrome 122.0.0.0,,,14-04-2024 13:44:56,14-04-2024 13:45:00,4.300s,PASSED
delay(5),Windows - Chrome 122.0.0.0,,,14-04-2024 13:45:00,14-04-2024 13:45:05,5.013s,PASSED
"takeScreenshotAsCheckpoint(""After Login"")",Windows - Chrome 122.0.0.0,,,14-04-2024 13:45:05,14-04-2024 13:45:11,6.089s,PASSED
,,,,,,,
Test Cases/Login/Login_Failed,Windows - Chrome 122.0.0.0,,,14-04-2024 13:45:11,14-04-2024 13:46:53,1m - 41.343s,PASSED
"openBrowser("""")",Windows - Chrome 122.0.0.0,,,14-04-2024 13:45:12,14-04-2024 13:45:52,40.775s,PASSED
navigateToUrl(url_login),Windows - Chrome 122.0.0.0,,,14-04-2024 13:45:52,14-04-2024 13:46:12,19.974s,PASSED
delay(0),Windows - Chrome 122.0.0.0,,,14-04-2024 13:46:12,14-04-2024 13:46:12,0.008s,PASSED
"takeScreenshotAsCheckpoint(""Before Login Failed"", [])",Windows - Chrome 122.0.0.0,,,14-04-2024 13:46:12,14-04-2024 13:46:19,6.265s,PASSED
"setText(findTestObject(""field_username""), invalid_username)",Windows - Chrome 122.0.0.0,,,14-04-2024 13:46:19,14-04-2024 13:46:28,9.389s,PASSED
"setText(findTestObject(""field_password""), invalid_password)",Windows - Chrome 122.0.0.0,,,14-04-2024 13:46:28,14-04-2024 13:46:37,9.318s,PASSED
"click(findTestObject(""btn_login""))",Windows - Chrome 122.0.0.0,,,14-04-2024 13:46:37,14-04-2024 13:46:42,4.503s,PASSED
delay(3),Windows - Chrome 122.0.0.0,,,14-04-2024 13:46:42,14-04-2024 13:46:45,3.013s,PASSED
"verifyElementPresent(findTestObject(""verify_loginFailed""), 2)",Windows - Chrome 122.0.0.0,,,14-04-2024 13:46:45,14-04-2024 13:46:48,2.721s,PASSED
"takeScreenshotAsCheckpoint(""After Login Failed"", [])",Windows - Chrome 122.0.0.0,,,14-04-2024 13:46:48,14-04-2024 13:46:53,5.141s,PASSED
,,,,,,,
Test Cases/Login/Logout_Success,Windows - Chrome 122.0.0.0,,,14-04-2024 13:46:53,14-04-2024 13:49:10,2m - 17.442s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Windows - Chrome 122.0.0.0,,,14-04-2024 13:46:53,14-04-2024 13:48:53,2m - 0.442s,PASSED
delay(3),Windows - Chrome 122.0.0.0,,,14-04-2024 13:48:53,14-04-2024 13:48:56,3.012s,PASSED
"click(findTestObject(""dropdow_logout""))",Windows - Chrome 122.0.0.0,,,14-04-2024 13:48:56,14-04-2024 13:49:01,4.593s,PASSED
"click(findTestObject(""btn_logout""))",Windows - Chrome 122.0.0.0,,,14-04-2024 13:49:01,14-04-2024 13:49:07,6.245s,PASSED
delay(3),Windows - Chrome 122.0.0.0,,,14-04-2024 13:49:07,14-04-2024 13:49:10,3.014s,PASSED
,,,,,,,
Test Cases/SearchMenuBySearchBox_Failed,Windows - Chrome 122.0.0.0,,,14-04-2024 13:49:10,14-04-2024 13:50:57,1m - 47.202s,PASSED
"callTestCase(findTestCase(""Login/Login_Failed""), [:], STOP_ON_FAILURE)",Windows - Chrome 122.0.0.0,,,14-04-2024 13:49:10,14-04-2024 13:50:57,1m - 47.072s,PASSED
,,,,,,,
Test Cases/SearchMenuBySearchBox_Success,Windows - Chrome 122.0.0.0,,,14-04-2024 13:50:57,14-04-2024 13:53:03,2m - 6.060s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Windows - Chrome 122.0.0.0,,,14-04-2024 13:50:58,14-04-2024 13:52:45,1m - 46.978s,PASSED
delay(3),Windows - Chrome 122.0.0.0,,,14-04-2024 13:52:45,14-04-2024 13:52:48,3.015s,PASSED
"setText(findTestObject(""searchBox_menu""), ""Admin"")",Windows - Chrome 122.0.0.0,,,14-04-2024 13:52:48,14-04-2024 13:52:58,10.187s,PASSED
"verifyElementPresent(findTestObject(""verify_searchMenu""), 0)",Windows - Chrome 122.0.0.0,,,14-04-2024 13:52:58,14-04-2024 13:53:00,2.730s,PASSED
delay(3),Windows - Chrome 122.0.0.0,,,14-04-2024 13:53:00,14-04-2024 13:53:03,3.013s,PASSED
