Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_EmploymentStatus,Chrome 123.0.6312.88,,,04-04-2024 16:29:32,04-04-2024 16:30:20,47.455s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_EmploymentStatus,Chrome 123.0.6312.88,,,04-04-2024 16:29:32,04-04-2024 16:30:20,47.274s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.6312.88,,,04-04-2024 16:29:33,04-04-2024 16:30:08,35.209s,PASSED
delay(3),Chrome 123.0.6312.88,,,04-04-2024 16:30:08,04-04-2024 16:30:11,3.012s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.6312.88,,,04-04-2024 16:30:11,04-04-2024 16:30:13,2.179s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.6312.88,,,04-04-2024 16:30:13,04-04-2024 16:30:15,1.549s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_employmentStatus""))",Chrome 123.0.6312.88,,,04-04-2024 16:30:15,04-04-2024 16:30:16,1.615s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Employment Status"")",Chrome 123.0.6312.88,,,04-04-2024 16:30:16,04-04-2024 16:30:17,0.444s,PASSED
delay(3),Chrome 123.0.6312.88,,,04-04-2024 16:30:17,04-04-2024 16:30:20,3.016s,PASSED
