Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_UserManagement,Chrome 123.0.0.0,,,15-04-2024 13:35:19,15-04-2024 13:36:26,1m - 7.053s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Admin_User,Chrome 123.0.0.0,,,15-04-2024 13:35:19,15-04-2024 13:36:26,1m - 6.618s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 13:35:20,15-04-2024 13:36:11,50.716s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 13:36:11,15-04-2024 13:36:14,3.012s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 13:36:14,15-04-2024 13:36:16,2.683s,PASSED
"click(findTestObject(""F_Menu_Admin/F_UserManagement/tab_userManagement""))",Chrome 123.0.0.0,,,15-04-2024 13:36:16,15-04-2024 13:36:20,3.220s,PASSED
"click(findTestObject(""F_Menu_Admin/F_UserManagement/select_users""))",Chrome 123.0.0.0,,,15-04-2024 13:36:20,15-04-2024 13:36:22,2.222s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menuWithFilter""), ""System Users"")",Chrome 123.0.0.0,,,15-04-2024 13:36:22,15-04-2024 13:36:23,0.978s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 13:36:23,15-04-2024 13:36:26,3.010s,PASSED
