Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_JobCategories,Chrome 123.0.0.0,,,15-04-2024 14:58:36,15-04-2024 15:00:27,1m - 50.692s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_JobCategories,Chrome 123.0.0.0,,,15-04-2024 14:58:37,15-04-2024 15:00:27,1m - 49.954s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 14:58:38,15-04-2024 15:00:12,1m - 33.685s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:00:12,15-04-2024 15:00:15,3.019s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 15:00:15,15-04-2024 15:00:18,2.437s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,15-04-2024 15:00:18,15-04-2024 15:00:20,2.511s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_jobCategories""))",Chrome 123.0.0.0,,,15-04-2024 15:00:20,15-04-2024 15:00:23,2.512s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Job Categories"")",Chrome 123.0.0.0,,,15-04-2024 15:00:23,15-04-2024 15:00:24,1.590s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:00:24,15-04-2024 15:00:27,3.011s,PASSED
