Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Qualifications_Licenses,Chrome 123.0.0.0,,,13-04-2024 18:45:58,13-04-2024 18:47:33,1m - 34.260s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Qualifications_Licenses,Chrome 123.0.0.0,,,13-04-2024 18:45:59,13-04-2024 18:47:33,1m - 33.714s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,13-04-2024 18:46:00,13-04-2024 18:47:17,1m - 17.107s,PASSED
delay(3),Chrome 123.0.0.0,,,13-04-2024 18:47:17,13-04-2024 18:47:20,3.010s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,13-04-2024 18:47:20,13-04-2024 18:47:23,2.545s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/tab_qualifications""))",Chrome 123.0.0.0,,,13-04-2024 18:47:23,13-04-2024 18:47:26,3.170s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/select_licenses""))",Chrome 123.0.0.0,,,13-04-2024 18:47:26,13-04-2024 18:47:28,2.102s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Licenses"")",Chrome 123.0.0.0,,,13-04-2024 18:47:28,13-04-2024 18:47:30,1.520s,PASSED
delay(3),Chrome 123.0.0.0,,,13-04-2024 18:47:30,13-04-2024 18:47:33,3.017s,PASSED
