Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Organization_Structure,Chrome 123.0.0.0,,,05-04-2024 10:44:11,05-04-2024 10:44:51,40.464s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Organization_Structure,Chrome 123.0.0.0,,,05-04-2024 10:44:11,05-04-2024 10:44:51,40.296s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,05-04-2024 10:44:11,05-04-2024 10:44:37,26.143s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 10:44:37,05-04-2024 10:44:40,3.014s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,05-04-2024 10:44:40,05-04-2024 10:44:42,2.162s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/tab_organization""))",Chrome 123.0.0.0,,,05-04-2024 10:44:42,05-04-2024 10:44:45,2.475s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/select_structure""))",Chrome 123.0.0.0,,,05-04-2024 10:44:45,05-04-2024 10:44:47,1.983s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Organization Structure"")",Chrome 123.0.0.0,,,05-04-2024 10:44:47,05-04-2024 10:44:48,1.228s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 10:44:48,05-04-2024 10:44:51,3.012s,PASSED
