Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Qualifications_Skills,Chrome 123.0.0.0,,,15-04-2024 13:58:48,15-04-2024 14:01:40,2m - 52.293s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Qualifications_Skills,Chrome 123.0.0.0,,,15-04-2024 14:00:45,15-04-2024 14:01:40,54.566s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 14:00:45,15-04-2024 14:01:26,40.835s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 14:01:26,15-04-2024 14:01:29,3.014s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 14:01:29,15-04-2024 14:01:31,2.262s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/tab_qualifications""))",Chrome 123.0.0.0,,,15-04-2024 14:01:31,15-04-2024 14:01:33,1.992s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/select_skills""))",Chrome 123.0.0.0,,,15-04-2024 14:01:33,15-04-2024 14:01:36,2.043s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Skills"")",Chrome 123.0.0.0,,,15-04-2024 14:01:36,15-04-2024 14:01:37,1.388s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 14:01:37,15-04-2024 14:01:40,3.013s,PASSED
