Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_PayGrades,Chrome 123.0.0.0,,,15-04-2024 11:48:13,15-04-2024 11:49:21,1m - 7.910s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_PayGrades,Chrome 123.0.0.0,,,15-04-2024 11:48:14,15-04-2024 11:49:21,1m - 7.446s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 11:48:14,15-04-2024 11:49:06,52.188s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 11:49:06,15-04-2024 11:49:09,3.016s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 11:49:09,15-04-2024 11:49:12,2.807s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,15-04-2024 11:49:12,15-04-2024 11:49:14,2.396s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_payGrades""))",Chrome 123.0.0.0,,,15-04-2024 11:49:14,15-04-2024 11:49:17,2.286s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Pay Grades"")",Chrome 123.0.0.0,,,15-04-2024 11:49:17,15-04-2024 11:49:18,1.249s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 11:49:18,15-04-2024 11:49:21,3.007s,PASSED
