Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Organization_Structure,Chrome 123.0.0.0,,,05-04-2024 09:32:06,05-04-2024 09:32:46,40.383s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Organization_Structure,Chrome 123.0.0.0,,,05-04-2024 09:32:06,05-04-2024 09:32:46,40.195s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,05-04-2024 09:32:06,05-04-2024 09:32:32,25.979s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 09:32:32,05-04-2024 09:32:35,3.007s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,05-04-2024 09:32:35,05-04-2024 09:32:37,2.226s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/tab_organization""))",Chrome 123.0.0.0,,,05-04-2024 09:32:37,05-04-2024 09:32:40,2.458s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/select_structure""))",Chrome 123.0.0.0,,,05-04-2024 09:32:40,05-04-2024 09:32:42,1.994s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Organization Structure"")",Chrome 123.0.0.0,,,05-04-2024 09:32:42,05-04-2024 09:32:43,1.221s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 09:32:43,05-04-2024 09:32:46,3.018s,PASSED
