Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Qualifications_Licenses,Chrome 123.0.0.0,,,15-04-2024 15:00:53,15-04-2024 15:02:16,1m - 23.401s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Qualifications_Licenses,Chrome 123.0.0.0,,,15-04-2024 15:00:53,15-04-2024 15:02:16,1m - 23.092s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 15:00:54,15-04-2024 15:02:01,1m - 6.724s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:02:01,15-04-2024 15:02:04,3.017s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 15:02:04,15-04-2024 15:02:07,2.692s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/tab_qualifications""))",Chrome 123.0.0.0,,,15-04-2024 15:02:07,15-04-2024 15:02:10,3.007s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/select_licenses""))",Chrome 123.0.0.0,,,15-04-2024 15:02:10,15-04-2024 15:02:12,2.121s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Licenses"")",Chrome 123.0.0.0,,,15-04-2024 15:02:12,15-04-2024 15:02:13,1.484s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:02:13,15-04-2024 15:02:16,3.009s,PASSED
