Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Qualifications_Memberships,Chrome 123.0.0.0,,,15-04-2024 14:35:25,15-04-2024 14:36:45,1m - 20.014s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Qualification_Memberships,Chrome 123.0.0.0,,,15-04-2024 14:35:26,15-04-2024 14:36:45,1m - 19.545s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 14:35:26,15-04-2024 14:36:30,1m - 3.653s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 14:36:30,15-04-2024 14:36:33,3.019s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 14:36:33,15-04-2024 14:36:35,2.392s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/tab_qualifications""))",Chrome 123.0.0.0,,,15-04-2024 14:36:35,15-04-2024 14:36:39,3.188s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/select_memberships""))",Chrome 123.0.0.0,,,15-04-2024 14:36:39,15-04-2024 14:36:41,2.102s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Memberships"")",Chrome 123.0.0.0,,,15-04-2024 14:36:41,15-04-2024 14:36:42,1.583s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 14:36:42,15-04-2024 14:36:45,3.009s,PASSED
