Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_WorkShifts,Chrome 123.0.0.0,,,15-04-2024 11:48:41,15-04-2024 11:50:44,2m - 3.070s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_WorkShifts,Chrome 123.0.0.0,,,15-04-2024 11:48:42,15-04-2024 11:50:44,2m - 2.091s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 11:48:43,15-04-2024 11:50:28,1m - 45.593s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 11:50:28,15-04-2024 11:50:31,3.011s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 11:50:31,15-04-2024 11:50:34,2.790s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,15-04-2024 11:50:34,15-04-2024 11:50:37,2.565s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_workShifts""))",Chrome 123.0.0.0,,,15-04-2024 11:50:37,15-04-2024 11:50:39,2.454s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Work Shifts"")",Chrome 123.0.0.0,,,15-04-2024 11:50:39,15-04-2024 11:50:41,1.712s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 11:50:41,15-04-2024 11:50:44,3.021s,PASSED
