Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Qualifications_Licenses,Chrome 123.0.0.0,,,15-04-2024 15:28:57,15-04-2024 15:30:25,1m - 27.733s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Qualifications_Licenses,Chrome 123.0.0.0,,,15-04-2024 15:28:58,15-04-2024 15:30:25,1m - 27.184s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 15:28:59,15-04-2024 15:30:10,1m - 11.110s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:30:10,15-04-2024 15:30:13,3.014s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 15:30:13,15-04-2024 15:30:15,2.547s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/tab_qualifications""))",Chrome 123.0.0.0,,,15-04-2024 15:30:15,15-04-2024 15:30:18,3.039s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/select_licenses""))",Chrome 123.0.0.0,,,15-04-2024 15:30:18,15-04-2024 15:30:21,2.064s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Licenses"")",Chrome 123.0.0.0,,,15-04-2024 15:30:21,15-04-2024 15:30:22,1.450s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:30:22,15-04-2024 15:30:25,3.010s,PASSED
