Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_EmploymentStatus,Chrome 123.0.0.0,,,15-04-2024 14:33:39,15-04-2024 14:35:03,1m - 23.672s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_EmploymentStatus,Chrome 123.0.0.0,,,15-04-2024 14:33:39,15-04-2024 14:35:03,1m - 23.276s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 14:33:40,15-04-2024 14:34:47,1m - 7.486s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 14:34:47,15-04-2024 14:34:50,3.010s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 14:34:50,15-04-2024 14:34:53,2.990s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,15-04-2024 14:34:53,15-04-2024 14:34:57,3.120s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_employmentStatus""))",Chrome 123.0.0.0,,,15-04-2024 14:34:57,15-04-2024 14:34:59,2.086s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Employment Status"")",Chrome 123.0.0.0,,,15-04-2024 14:34:59,15-04-2024 14:35:00,0.950s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 14:35:00,15-04-2024 14:35:03,3.013s,PASSED
