Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Qualifications_Memberships,Chrome 123.0.0.0,,,15-04-2024 13:37:27,15-04-2024 13:38:55,1m - 28.646s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Qualification_Memberships,Chrome 123.0.0.0,,,15-04-2024 13:37:28,15-04-2024 13:38:55,1m - 27.943s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 13:37:28,15-04-2024 13:38:40,1m - 12.196s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 13:38:40,15-04-2024 13:38:43,3.007s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 13:38:43,15-04-2024 13:38:46,2.306s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/tab_qualifications""))",Chrome 123.0.0.0,,,15-04-2024 13:38:46,15-04-2024 13:38:49,2.925s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/select_memberships""))",Chrome 123.0.0.0,,,15-04-2024 13:38:49,15-04-2024 13:38:51,2.373s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Memberships"")",Chrome 123.0.0.0,,,15-04-2024 13:38:51,15-04-2024 13:38:52,1.385s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 13:38:52,15-04-2024 13:38:55,3.012s,PASSED
