Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_LoginLogout,Chrome 123.0.6312.107,,,15-04-2024 11:31:59,15-04-2024 11:35:33,3m - 33.752s,PASSED
,,,,,,,
Test Cases/Login/Login_Success,Chrome 123.0.6312.107,,,15-04-2024 11:32:00,15-04-2024 11:32:40,40.421s,PASSED
"openBrowser("""")",Chrome 123.0.6312.107,,,15-04-2024 11:32:00,15-04-2024 11:32:03,2.408s,PASSED
navigateToUrl(url_login),Chrome 123.0.6312.107,,,15-04-2024 11:32:03,15-04-2024 11:32:25,22.356s,PASSED
delay(3),Chrome 123.0.6312.107,,,15-04-2024 11:32:25,15-04-2024 11:32:28,3.075s,PASSED
"takeScreenshotAsCheckpoint(""Before Login"")",Chrome 123.0.6312.107,,,15-04-2024 11:32:28,15-04-2024 11:32:29,0.817s,PASSED
"setText(findTestObject(""field_username""), valid_username)",Chrome 123.0.6312.107,,,15-04-2024 11:32:29,15-04-2024 11:32:31,2.438s,PASSED
"setText(findTestObject(""field_password""), valid_password)",Chrome 123.0.6312.107,,,15-04-2024 11:32:31,15-04-2024 11:32:34,2.330s,PASSED
"click(findTestObject(""btn_login""))",Chrome 123.0.6312.107,,,15-04-2024 11:32:34,15-04-2024 11:32:35,1.208s,PASSED
delay(5),Chrome 123.0.6312.107,,,15-04-2024 11:32:35,15-04-2024 11:32:40,5.007s,PASSED
"takeScreenshotAsCheckpoint(""After Login"")",Chrome 123.0.6312.107,,,15-04-2024 11:32:40,15-04-2024 11:32:40,0.355s,PASSED
,,,,,,,
Test Cases/Login/Login_Failed,Chrome 123.0.6312.107,,,15-04-2024 11:32:40,15-04-2024 11:33:10,30.326s,PASSED
"openBrowser("""")",Chrome 123.0.6312.107,,,15-04-2024 11:32:40,15-04-2024 11:32:42,1.589s,PASSED
navigateToUrl(url_login),Chrome 123.0.6312.107,,,15-04-2024 11:32:42,15-04-2024 11:32:59,17.384s,PASSED
delay(0),Chrome 123.0.6312.107,,,15-04-2024 11:32:59,15-04-2024 11:32:59,0.005s,PASSED
"takeScreenshotAsCheckpoint(""Before Login Failed"", [])",Chrome 123.0.6312.107,,,15-04-2024 11:32:59,15-04-2024 11:33:00,0.185s,PASSED
"setText(findTestObject(""field_username""), invalid_username)",Chrome 123.0.6312.107,,,15-04-2024 11:33:00,15-04-2024 11:33:03,2.975s,PASSED
"setText(findTestObject(""field_password""), invalid_password)",Chrome 123.0.6312.107,,,15-04-2024 11:33:03,15-04-2024 11:33:05,2.282s,PASSED
"click(findTestObject(""btn_login""))",Chrome 123.0.6312.107,,,15-04-2024 11:33:05,15-04-2024 11:33:07,2.343s,PASSED
delay(3),Chrome 123.0.6312.107,,,15-04-2024 11:33:07,15-04-2024 11:33:10,3.019s,PASSED
"verifyElementPresent(findTestObject(""verify_loginFailed""), 2)",Chrome 123.0.6312.107,,,15-04-2024 11:33:10,15-04-2024 11:33:10,0.094s,PASSED
"takeScreenshotAsCheckpoint(""After Login Failed"", [])",Chrome 123.0.6312.107,,,15-04-2024 11:33:10,15-04-2024 11:33:10,0.188s,PASSED
,,,,,,,
Test Cases/Login/Logout_Success,Chrome 123.0.6312.107,,,15-04-2024 11:33:10,15-04-2024 11:34:16,1m - 5.501s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.6312.107,,,15-04-2024 11:33:11,15-04-2024 11:34:07,55.990s,PASSED
delay(3),Chrome 123.0.6312.107,,,15-04-2024 11:34:07,15-04-2024 11:34:10,3.008s,PASSED
"click(findTestObject(""dropdow_logout""))",Chrome 123.0.6312.107,,,15-04-2024 11:34:10,15-04-2024 11:34:11,1.168s,PASSED
"click(findTestObject(""btn_logout""))",Chrome 123.0.6312.107,,,15-04-2024 11:34:11,15-04-2024 11:34:13,2.185s,PASSED
delay(3),Chrome 123.0.6312.107,,,15-04-2024 11:34:13,15-04-2024 11:34:16,3.013s,PASSED
,,,,,,,
Test Cases/SearchMenuBySearchBox_Failed,Chrome 123.0.6312.107,,,15-04-2024 11:34:16,15-04-2024 11:34:56,40.533s,PASSED
"callTestCase(findTestCase(""Login/Login_Failed""), [:], STOP_ON_FAILURE)",Chrome 123.0.6312.107,,,15-04-2024 11:34:16,15-04-2024 11:34:56,40.338s,PASSED
,,,,,,,
Test Cases/SearchMenuBySearchBox_Success,Chrome 123.0.6312.107,,,15-04-2024 11:34:57,15-04-2024 11:35:33,36.661s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.6312.107,,,15-04-2024 11:34:57,15-04-2024 11:35:25,28.076s,PASSED
delay(3),Chrome 123.0.6312.107,,,15-04-2024 11:35:25,15-04-2024 11:35:28,3.005s,PASSED
"setText(findTestObject(""searchBox_menu""), ""Admin"")",Chrome 123.0.6312.107,,,15-04-2024 11:35:28,15-04-2024 11:35:30,2.303s,PASSED
"verifyElementPresent(findTestObject(""verify_searchMenu""), 0)",Chrome 123.0.6312.107,,,15-04-2024 11:35:30,15-04-2024 11:35:30,0.088s,PASSED
delay(3),Chrome 123.0.6312.107,,,15-04-2024 11:35:30,15-04-2024 11:35:33,3.012s,PASSED
