Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_PayGrades,Chrome 123.0.0.0,,,05-04-2024 13:21:43,05-04-2024 13:22:31,47.589s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_PayGrades,Chrome 123.0.0.0,,,05-04-2024 13:21:44,05-04-2024 13:22:31,47.293s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,05-04-2024 13:21:44,05-04-2024 13:22:16,31.854s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 13:22:16,05-04-2024 13:22:19,3.013s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,05-04-2024 13:22:19,05-04-2024 13:22:21,2.453s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,05-04-2024 13:22:21,05-04-2024 13:22:24,3.074s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_payGrades""))",Chrome 123.0.0.0,,,05-04-2024 13:22:24,05-04-2024 13:22:27,2.101s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Pay Grades"")",Chrome 123.0.0.0,,,05-04-2024 13:22:27,05-04-2024 13:22:28,1.395s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 13:22:28,05-04-2024 13:22:31,3.015s,PASSED
