Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Organization_GeneralInformation,Chrome 123.0.0.0,,,15-04-2024 13:56:30,15-04-2024 13:58:13,1m - 42.964s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Organization_GeneralInformation,Chrome 123.0.0.0,,,15-04-2024 13:56:31,15-04-2024 13:58:13,1m - 42.382s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 13:56:33,15-04-2024 13:57:57,1m - 24.017s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 13:57:57,15-04-2024 13:58:00,3.019s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 13:58:00,15-04-2024 13:58:03,2.613s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/tab_organization""))",Chrome 123.0.0.0,,,15-04-2024 13:58:03,15-04-2024 13:58:06,2.885s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/select_generalInformation""))",Chrome 123.0.0.0,,,15-04-2024 13:58:06,15-04-2024 13:58:09,2.766s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""General Information"")",Chrome 123.0.0.0,,,15-04-2024 13:58:09,15-04-2024 13:58:10,1.710s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 13:58:10,15-04-2024 13:58:13,3.017s,PASSED
