Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_EmploymentStatus,Chrome 123.0.0.0,,,05-04-2024 13:24:00,05-04-2024 13:24:51,51.157s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_EmploymentStatus,Chrome 123.0.0.0,,,05-04-2024 13:24:00,05-04-2024 13:24:51,50.871s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,05-04-2024 13:24:01,05-04-2024 13:24:37,35.975s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 13:24:37,05-04-2024 13:24:40,3.010s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,05-04-2024 13:24:40,05-04-2024 13:24:42,2.394s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,05-04-2024 13:24:42,05-04-2024 13:24:45,2.586s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_employmentStatus""))",Chrome 123.0.0.0,,,05-04-2024 13:24:45,05-04-2024 13:24:47,2.066s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Employment Status"")",Chrome 123.0.0.0,,,05-04-2024 13:24:47,05-04-2024 13:24:48,1.382s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 13:24:48,05-04-2024 13:24:51,3.017s,PASSED
