Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_UserManagement,Chrome 123.0.0.0,,,15-04-2024 16:52:40,15-04-2024 16:53:32,51.609s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Admin_User,Chrome 123.0.0.0,,,15-04-2024 16:52:40,15-04-2024 16:53:32,51.296s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 16:52:41,15-04-2024 16:53:18,36.976s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 16:53:18,15-04-2024 16:53:21,3.018s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 16:53:21,15-04-2024 16:53:23,2.411s,PASSED
"click(findTestObject(""F_Menu_Admin/F_UserManagement/tab_userManagement""))",Chrome 123.0.0.0,,,15-04-2024 16:53:23,15-04-2024 16:53:25,2.090s,PASSED
"click(findTestObject(""F_Menu_Admin/F_UserManagement/select_users""))",Chrome 123.0.0.0,,,15-04-2024 16:53:25,15-04-2024 16:53:27,2.016s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menuWithFilter""), ""System Users"")",Chrome 123.0.0.0,,,15-04-2024 16:53:27,15-04-2024 16:53:29,1.334s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 16:53:29,15-04-2024 16:53:32,3.015s,PASSED
