Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Organization_GeneralInformation,Chrome 123.0.0.0,,,15-04-2024 14:34:05,15-04-2024 14:35:42,1m - 37.667s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Organization_GeneralInformation,Chrome 123.0.0.0,,,15-04-2024 14:34:06,15-04-2024 14:35:42,1m - 36.646s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 14:34:07,15-04-2024 14:35:27,1m - 19.431s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 14:35:27,15-04-2024 14:35:30,3.017s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 14:35:30,15-04-2024 14:35:32,2.817s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/tab_organization""))",Chrome 123.0.0.0,,,15-04-2024 14:35:32,15-04-2024 14:35:35,3.106s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/select_generalInformation""))",Chrome 123.0.0.0,,,15-04-2024 14:35:35,15-04-2024 14:35:38,2.422s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""General Information"")",Chrome 123.0.0.0,,,15-04-2024 14:35:38,15-04-2024 14:35:39,1.301s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 14:35:39,15-04-2024 14:35:42,3.018s,PASSED
