Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Qualifications_Languages,Chrome 123.0.0.0,,,05-04-2024 13:31:57,05-04-2024 13:32:51,53.466s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Qualifications_Languages,Chrome 123.0.0.0,,,05-04-2024 13:31:57,05-04-2024 13:32:51,53.205s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,05-04-2024 13:31:58,05-04-2024 13:32:36,38.044s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 13:32:36,05-04-2024 13:32:39,3.009s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,05-04-2024 13:32:39,05-04-2024 13:32:41,2.562s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/tab_qualifications""))",Chrome 123.0.0.0,,,05-04-2024 13:32:41,05-04-2024 13:32:44,2.658s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/select_languages""))",Chrome 123.0.0.0,,,05-04-2024 13:32:44,05-04-2024 13:32:46,2.214s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Languages"")",Chrome 123.0.0.0,,,05-04-2024 13:32:46,05-04-2024 13:32:48,1.246s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 13:32:48,05-04-2024 13:32:51,3.008s,PASSED
