Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_JobTitles,Chrome 123.0.0.0,,,05-04-2024 11:20:58,05-04-2024 11:21:47,48.823s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_JobTitles,Chrome 123.0.0.0,,,05-04-2024 11:20:58,05-04-2024 11:21:47,48.539s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,05-04-2024 11:20:59,05-04-2024 11:21:32,33.736s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 11:21:32,05-04-2024 11:21:35,3.009s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,05-04-2024 11:21:35,05-04-2024 11:21:38,2.479s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,05-04-2024 11:21:38,05-04-2024 11:21:40,2.297s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_jobTitles""))",Chrome 123.0.0.0,,,05-04-2024 11:21:40,05-04-2024 11:21:42,2.070s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Job Titles"")",Chrome 123.0.0.0,,,05-04-2024 11:21:42,05-04-2024 11:21:44,1.492s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 11:21:44,05-04-2024 11:21:47,3.012s,PASSED
