Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Qualifications_Education,Chrome 123.0.0.0,,,13-04-2024 18:45:41,13-04-2024 18:47:21,1m - 39.420s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Qualifications_Education,Chrome 123.0.0.0,,,13-04-2024 18:45:42,13-04-2024 18:47:21,1m - 38.978s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,13-04-2024 18:45:42,13-04-2024 18:47:05,1m - 22.593s,PASSED
delay(3),Chrome 123.0.0.0,,,13-04-2024 18:47:05,13-04-2024 18:47:08,3.007s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,13-04-2024 18:47:08,13-04-2024 18:47:11,2.822s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/tab_qualifications""))",Chrome 123.0.0.0,,,13-04-2024 18:47:11,13-04-2024 18:47:14,3.254s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/select_education""))",Chrome 123.0.0.0,,,13-04-2024 18:47:14,13-04-2024 18:47:16,2.152s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Education"")",Chrome 123.0.0.0,,,13-04-2024 18:47:16,13-04-2024 18:47:18,1.525s,PASSED
delay(3),Chrome 123.0.0.0,,,13-04-2024 18:47:18,13-04-2024 18:47:21,3.014s,PASSED
