Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_WorkShifts,Chrome 123.0.0.0,,,15-04-2024 14:33:53,15-04-2024 14:35:46,1m - 52.144s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_WorkShifts,Chrome 123.0.0.0,,,15-04-2024 14:33:54,15-04-2024 14:35:46,1m - 51.754s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 14:33:55,15-04-2024 14:35:32,1m - 36.201s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 14:35:32,15-04-2024 14:35:35,3.017s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 14:35:35,15-04-2024 14:35:37,2.502s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,15-04-2024 14:35:37,15-04-2024 14:35:39,1.991s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_workShifts""))",Chrome 123.0.0.0,,,15-04-2024 14:35:39,15-04-2024 14:35:41,2.198s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Work Shifts"")",Chrome 123.0.0.0,,,15-04-2024 14:35:41,15-04-2024 14:35:43,1.268s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 14:35:43,15-04-2024 14:35:46,3.005s,PASSED
