Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_EmploymentStatus,Chrome 123.0.0.0,,,05-04-2024 09:26:44,05-04-2024 09:27:44,59.712s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_EmploymentStatus,Chrome 123.0.0.0,,,05-04-2024 09:26:45,05-04-2024 09:27:44,59.445s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,05-04-2024 09:26:45,05-04-2024 09:27:30,44.506s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 09:27:30,05-04-2024 09:27:33,3.011s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,05-04-2024 09:27:33,05-04-2024 09:27:35,2.385s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,05-04-2024 09:27:35,05-04-2024 09:27:38,2.557s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_employmentStatus""))",Chrome 123.0.0.0,,,05-04-2024 09:27:38,05-04-2024 09:27:40,2.045s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Employment Status"")",Chrome 123.0.0.0,,,05-04-2024 09:27:40,05-04-2024 09:27:41,1.504s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 09:27:41,05-04-2024 09:27:44,3.017s,PASSED
