Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Qualifications_Languages,Chrome 123.0.0.0,,,15-04-2024 15:28:39,15-04-2024 15:29:43,1m - 4.534s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Qualifications_Languages,Chrome 123.0.0.0,,,15-04-2024 15:28:39,15-04-2024 15:29:43,1m - 4.261s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 15:28:40,15-04-2024 15:29:28,48.568s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:29:28,15-04-2024 15:29:31,3.010s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 15:29:31,15-04-2024 15:29:34,2.495s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/tab_qualifications""))",Chrome 123.0.0.0,,,15-04-2024 15:29:34,15-04-2024 15:29:37,3.145s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/select_languages""))",Chrome 123.0.0.0,,,15-04-2024 15:29:37,15-04-2024 15:29:39,2.288s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Languages"")",Chrome 123.0.0.0,,,15-04-2024 15:29:39,15-04-2024 15:29:40,1.321s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:29:40,15-04-2024 15:29:43,3.015s,PASSED
