Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Qualifications_Languages,Chrome 123.0.0.0,,,05-04-2024 10:24:37,05-04-2024 10:25:28,50.362s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Qualifications_Languages,Chrome 123.0.0.0,,,05-04-2024 10:24:38,05-04-2024 10:25:28,50.148s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,05-04-2024 10:24:38,05-04-2024 10:25:14,35.747s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 10:25:14,05-04-2024 10:25:17,3.012s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,05-04-2024 10:25:17,05-04-2024 10:25:19,2.165s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/tab_qualifications""))",Chrome 123.0.0.0,,,05-04-2024 10:25:19,05-04-2024 10:25:21,2.509s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/select_languages""))",Chrome 123.0.0.0,,,05-04-2024 10:25:21,05-04-2024 10:25:23,1.992s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Languages"")",Chrome 123.0.0.0,,,05-04-2024 10:25:23,05-04-2024 10:25:25,1.381s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 10:25:25,05-04-2024 10:25:28,3.014s,PASSED
