Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_JobTitles,Chrome 123.0.0.0,,,15-04-2024 15:26:45,15-04-2024 15:28:34,1m - 49.241s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_JobTitles,Chrome 123.0.0.0,,,15-04-2024 15:26:45,15-04-2024 15:28:34,1m - 48.637s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 15:26:47,15-04-2024 15:28:10,1m - 23.670s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:28:10,15-04-2024 15:28:13,3.011s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 15:28:13,15-04-2024 15:28:23,9.879s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,15-04-2024 15:28:23,15-04-2024 15:28:27,3.460s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_jobTitles""))",Chrome 123.0.0.0,,,15-04-2024 15:28:27,15-04-2024 15:28:30,2.995s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Job Titles"")",Chrome 123.0.0.0,,,15-04-2024 15:28:30,15-04-2024 15:28:31,1.465s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:28:31,15-04-2024 15:28:34,3.017s,PASSED
