Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Organization_GeneralInformation,Chrome 123.0.0.0,,,05-04-2024 09:29:58,05-04-2024 09:31:01,1m - 3.368s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Organization_GeneralInformation,Chrome 123.0.0.0,,,05-04-2024 09:29:58,05-04-2024 09:31:01,1m - 3.104s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,05-04-2024 09:29:58,05-04-2024 09:30:46,47.981s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 09:30:46,05-04-2024 09:30:49,3.016s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,05-04-2024 09:30:49,05-04-2024 09:30:52,2.317s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/tab_organization""))",Chrome 123.0.0.0,,,05-04-2024 09:30:52,05-04-2024 09:30:54,2.589s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/select_generalInformation""))",Chrome 123.0.0.0,,,05-04-2024 09:30:54,05-04-2024 09:30:57,2.295s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""General Information"")",Chrome 123.0.0.0,,,05-04-2024 09:30:57,05-04-2024 09:30:58,1.462s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 09:30:58,05-04-2024 09:31:01,3.014s,PASSED
