Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Organization_Locations,Chrome 123.0.0.0,,,15-04-2024 13:56:40,15-04-2024 13:58:19,1m - 38.565s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Organization_Location,Chrome 123.0.0.0,,,15-04-2024 13:56:40,15-04-2024 13:58:19,1m - 38.205s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 13:56:42,15-04-2024 13:58:03,1m - 21.138s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 13:58:03,15-04-2024 13:58:06,3.020s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 13:58:06,15-04-2024 13:58:09,2.894s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/tab_organization""))",Chrome 123.0.0.0,,,15-04-2024 13:58:09,15-04-2024 13:58:12,3.302s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/select_locations""))",Chrome 123.0.0.0,,,15-04-2024 13:58:12,15-04-2024 13:58:14,2.385s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menuWithFilter""), ""Locations"")",Chrome 123.0.0.0,,,15-04-2024 13:58:14,15-04-2024 13:58:16,1.330s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 13:58:16,15-04-2024 13:58:19,3.014s,PASSED
