Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_EmploymentStatus,Chrome 123.0.0.0,,,15-04-2024 13:35:33,15-04-2024 13:38:00,2m - 26.986s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_EmploymentStatus,Chrome 123.0.0.0,,,15-04-2024 13:36:36,15-04-2024 13:38:00,1m - 24.084s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 13:36:36,15-04-2024 13:37:41,1m - 5.478s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 13:37:41,15-04-2024 13:37:44,3.023s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 13:37:44,15-04-2024 13:37:48,3.569s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,15-04-2024 13:37:48,15-04-2024 13:37:52,4.233s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_employmentStatus""))",Chrome 123.0.0.0,,,15-04-2024 13:37:52,15-04-2024 13:37:55,2.754s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Employment Status"")",Chrome 123.0.0.0,,,15-04-2024 13:37:55,15-04-2024 13:37:57,1.942s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 13:37:57,15-04-2024 13:38:00,3.007s,PASSED
