Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_UserManagement,Chrome 123.0.0.0,,,15-04-2024 09:35:55,15-04-2024 09:37:18,1m - 23.328s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Admin_User,Chrome 123.0.0.0,,,15-04-2024 09:35:55,15-04-2024 09:37:18,1m - 22.463s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 09:35:57,15-04-2024 09:37:03,1m - 5.875s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 09:37:03,15-04-2024 09:37:06,3.019s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 09:37:06,15-04-2024 09:37:08,2.572s,PASSED
"click(findTestObject(""F_Menu_Admin/F_UserManagement/tab_userManagement""))",Chrome 123.0.0.0,,,15-04-2024 09:37:08,15-04-2024 09:37:11,2.860s,PASSED
"click(findTestObject(""F_Menu_Admin/F_UserManagement/select_users""))",Chrome 123.0.0.0,,,15-04-2024 09:37:11,15-04-2024 09:37:13,2.152s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menuWithFilter""), ""System Users"")",Chrome 123.0.0.0,,,15-04-2024 09:37:13,15-04-2024 09:37:15,1.372s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 09:37:15,15-04-2024 09:37:18,3.007s,PASSED
