Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_JobCategories,Chrome 123.0.0.0,,,15-04-2024 14:33:48,15-04-2024 14:35:48,1m - 59.457s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_JobCategories,Chrome 123.0.0.0,,,15-04-2024 14:33:49,15-04-2024 14:35:48,1m - 58.575s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 14:33:51,15-04-2024 14:35:32,1m - 41.817s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 14:35:32,15-04-2024 14:35:35,3.017s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 14:35:36,15-04-2024 14:35:38,2.442s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,15-04-2024 14:35:38,15-04-2024 14:35:41,3.031s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_jobCategories""))",Chrome 123.0.0.0,,,15-04-2024 14:35:41,15-04-2024 14:35:43,2.152s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Job Categories"")",Chrome 123.0.0.0,,,15-04-2024 14:35:43,15-04-2024 14:35:45,1.377s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 14:35:45,15-04-2024 14:35:48,3.011s,PASSED
