Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_EmploymentStatus,Chrome 123.0.0.0,,,15-04-2024 13:56:08,15-04-2024 13:58:00,1m - 51.587s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_EmploymentStatus,Chrome 123.0.0.0,,,15-04-2024 13:56:09,15-04-2024 13:58:00,1m - 50.610s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 13:56:11,15-04-2024 13:57:44,1m - 33.302s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 13:57:44,15-04-2024 13:57:47,3.011s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 13:57:47,15-04-2024 13:57:50,2.614s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,15-04-2024 13:57:50,15-04-2024 13:57:53,3.397s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_employmentStatus""))",Chrome 123.0.0.0,,,15-04-2024 13:57:53,15-04-2024 13:57:55,2.145s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Employment Status"")",Chrome 123.0.0.0,,,15-04-2024 13:57:55,15-04-2024 13:57:57,1.311s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 13:57:57,15-04-2024 13:58:00,3.009s,PASSED
