Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Qualifications_Memberships,Chrome 123.0.0.0,,,15-04-2024 13:58:35,15-04-2024 14:00:23,1m - 48.781s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Qualification_Memberships,Chrome 123.0.0.0,,,15-04-2024 13:58:35,15-04-2024 14:00:23,1m - 48.074s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 13:58:37,15-04-2024 14:00:09,1m - 31.966s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 14:00:09,15-04-2024 14:00:12,3.019s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 14:00:12,15-04-2024 14:00:14,2.488s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/tab_qualifications""))",Chrome 123.0.0.0,,,15-04-2024 14:00:14,15-04-2024 14:00:17,2.664s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/select_memberships""))",Chrome 123.0.0.0,,,15-04-2024 14:00:17,15-04-2024 14:00:19,2.002s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Memberships"")",Chrome 123.0.0.0,,,15-04-2024 14:00:19,15-04-2024 14:00:20,1.250s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 14:00:20,15-04-2024 14:00:23,3.013s,PASSED
