Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Organization_Structure,Chrome 123.0.0.0,,,15-04-2024 11:49:39,15-04-2024 11:51:19,1m - 40.159s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Organization_Structure,Chrome 123.0.0.0,,,15-04-2024 11:49:39,15-04-2024 11:51:19,1m - 39.903s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 11:49:39,15-04-2024 11:51:00,1m - 20.414s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 11:51:00,15-04-2024 11:51:03,3.007s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 11:51:03,15-04-2024 11:51:06,3.573s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/tab_organization""))",Chrome 123.0.0.0,,,15-04-2024 11:51:06,15-04-2024 11:51:10,3.633s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/select_structure""))",Chrome 123.0.0.0,,,15-04-2024 11:51:10,15-04-2024 11:51:14,4.208s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Organization Structure"")",Chrome 123.0.0.0,,,15-04-2024 11:51:14,15-04-2024 11:51:16,1.630s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 11:51:16,15-04-2024 11:51:19,3.011s,PASSED
