Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_WorkShifts,Chrome 123.0.6312.88,,,04-04-2024 16:31:57,04-04-2024 16:32:34,37.028s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_WorkShifts,Chrome 123.0.6312.88,,,04-04-2024 16:31:57,04-04-2024 16:32:34,36.847s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.6312.88,,,04-04-2024 16:31:57,04-04-2024 16:32:22,25.008s,PASSED
delay(3),Chrome 123.0.6312.88,,,04-04-2024 16:32:22,04-04-2024 16:32:25,3.006s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.6312.88,,,04-04-2024 16:32:25,04-04-2024 16:32:28,2.086s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.6312.88,,,04-04-2024 16:32:28,04-04-2024 16:32:29,1.465s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_workShifts""))",Chrome 123.0.6312.88,,,04-04-2024 16:32:29,04-04-2024 16:32:31,1.606s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Work Shifts"")",Chrome 123.0.6312.88,,,04-04-2024 16:32:31,04-04-2024 16:32:31,0.415s,PASSED
delay(3),Chrome 123.0.6312.88,,,04-04-2024 16:32:31,04-04-2024 16:32:34,3.016s,PASSED
