Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Job_JobCategories,Chrome 123.0.0.0,,,05-04-2024 09:27:59,05-04-2024 09:28:44,45.035s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Job_JobCategories,Chrome 123.0.0.0,,,05-04-2024 09:28:00,05-04-2024 09:28:44,44.746s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,05-04-2024 09:28:00,05-04-2024 09:28:30,29.631s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 09:28:30,05-04-2024 09:28:33,3.013s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,05-04-2024 09:28:33,05-04-2024 09:28:35,2.367s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/tab_job""))",Chrome 123.0.0.0,,,05-04-2024 09:28:35,05-04-2024 09:28:38,2.774s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Job/select_jobCategories""))",Chrome 123.0.0.0,,,05-04-2024 09:28:38,05-04-2024 09:28:40,2.103s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Job Categories"")",Chrome 123.0.0.0,,,05-04-2024 09:28:40,05-04-2024 09:28:41,1.359s,PASSED
delay(3),Chrome 123.0.0.0,,,05-04-2024 09:28:41,05-04-2024 09:28:44,3.010s,PASSED
