Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Organization_Locations,Chrome 123.0.0.0,,,15-04-2024 09:36:40,15-04-2024 09:38:12,1m - 31.799s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Organization_Location,Chrome 123.0.0.0,,,15-04-2024 09:36:42,15-04-2024 09:38:12,1m - 30.210s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 09:36:45,15-04-2024 09:37:56,1m - 11.594s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 09:37:56,15-04-2024 09:37:59,3.014s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 09:37:59,15-04-2024 09:38:02,2.392s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/tab_organization""))",Chrome 123.0.0.0,,,15-04-2024 09:38:02,15-04-2024 09:38:04,2.826s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Organization/select_locations""))",Chrome 123.0.0.0,,,15-04-2024 09:38:04,15-04-2024 09:38:07,2.244s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menuWithFilter""), ""Locations"")",Chrome 123.0.0.0,,,15-04-2024 09:38:07,15-04-2024 09:38:09,2.505s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 09:38:09,15-04-2024 09:38:12,3.011s,PASSED
