Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Qualifications_Languages,Chrome 123.0.0.0,,,15-04-2024 15:00:22,15-04-2024 15:02:08,1m - 46.210s,PASSED
,,,,,,,
Test Cases/Menu_Admin/Navigate_Qualifications_Languages,Chrome 123.0.0.0,,,15-04-2024 15:00:22,15-04-2024 15:02:08,1m - 45.950s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,15-04-2024 15:00:23,15-04-2024 15:01:52,1m - 29.848s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:01:52,15-04-2024 15:01:55,3.012s,PASSED
"click(findTestObject(""F_Menu_Admin/menu_admin""))",Chrome 123.0.0.0,,,15-04-2024 15:01:55,15-04-2024 15:01:58,2.681s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/tab_qualifications""))",Chrome 123.0.0.0,,,15-04-2024 15:01:58,15-04-2024 15:02:01,3.300s,PASSED
"click(findTestObject(""F_Menu_Admin/F_Qualifications/select_languages""))",Chrome 123.0.0.0,,,15-04-2024 15:02:01,15-04-2024 15:02:04,2.208s,PASSED
"verifyElementText(findTestObject(""F_Menu_Admin/title_menu""), ""Languages"")",Chrome 123.0.0.0,,,15-04-2024 15:02:04,15-04-2024 15:02:05,1.439s,PASSED
delay(3),Chrome 123.0.0.0,,,15-04-2024 15:02:05,15-04-2024 15:02:08,3.008s,PASSED
