Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_LoginLogout,Chrome 123.0.6312.107,,,13-04-2024 19:51:25,13-04-2024 19:54:33,3m - 7.869s,PASSED
,,,,,,,
Test Cases/Login/Login_Success,Chrome 123.0.6312.107,,,13-04-2024 19:51:25,13-04-2024 19:52:03,37.517s,PASSED
"openBrowser("""")",Chrome 123.0.6312.107,,,13-04-2024 19:51:25,13-04-2024 19:51:28,2.241s,PASSED
navigateToUrl(url_login),Chrome 123.0.6312.107,,,13-04-2024 19:51:28,13-04-2024 19:51:48,20.583s,PASSED
delay(3),Chrome 123.0.6312.107,,,13-04-2024 19:51:48,13-04-2024 19:51:51,3.031s,PASSED
"takeScreenshotAsCheckpoint(""Before Login"")",Chrome 123.0.6312.107,,,13-04-2024 19:51:51,13-04-2024 19:51:52,0.439s,PASSED
"setText(findTestObject(""field_username""), valid_username)",Chrome 123.0.6312.107,,,13-04-2024 19:51:52,13-04-2024 19:51:54,2.307s,PASSED
"setText(findTestObject(""field_password""), valid_password)",Chrome 123.0.6312.107,,,13-04-2024 19:51:54,13-04-2024 19:51:56,2.247s,PASSED
"click(findTestObject(""btn_login""))",Chrome 123.0.6312.107,,,13-04-2024 19:51:56,13-04-2024 19:51:57,1.156s,PASSED
delay(5),Chrome 123.0.6312.107,,,13-04-2024 19:51:57,13-04-2024 19:52:02,5.005s,PASSED
"takeScreenshotAsCheckpoint(""After Login"")",Chrome 123.0.6312.107,,,13-04-2024 19:52:02,13-04-2024 19:52:03,0.230s,PASSED
,,,,,,,
Test Cases/Login/Login_Failed,Chrome 123.0.6312.107,,,13-04-2024 19:52:03,13-04-2024 19:52:33,29.885s,PASSED
"openBrowser("""")",Chrome 123.0.6312.107,,,13-04-2024 19:52:03,13-04-2024 19:52:04,1.462s,PASSED
navigateToUrl(url_login),Chrome 123.0.6312.107,,,13-04-2024 19:52:04,13-04-2024 19:52:23,18.608s,PASSED
delay(0),Chrome 123.0.6312.107,,,13-04-2024 19:52:23,13-04-2024 19:52:23,0.005s,PASSED
"takeScreenshotAsCheckpoint(""Before Login Failed"", [])",Chrome 123.0.6312.107,,,13-04-2024 19:52:23,13-04-2024 19:52:23,0.197s,PASSED
"setText(findTestObject(""field_username""), invalid_username)",Chrome 123.0.6312.107,,,13-04-2024 19:52:23,13-04-2024 19:52:26,2.866s,PASSED
"setText(findTestObject(""field_password""), invalid_password)",Chrome 123.0.6312.107,,,13-04-2024 19:52:26,13-04-2024 19:52:28,2.231s,PASSED
"click(findTestObject(""btn_login""))",Chrome 123.0.6312.107,,,13-04-2024 19:52:28,13-04-2024 19:52:29,1.120s,PASSED
delay(3),Chrome 123.0.6312.107,,,13-04-2024 19:52:29,13-04-2024 19:52:32,3.026s,PASSED
"verifyElementPresent(findTestObject(""verify_loginFailed""), 2)",Chrome 123.0.6312.107,,,13-04-2024 19:52:32,13-04-2024 19:52:32,0.074s,PASSED
"takeScreenshotAsCheckpoint(""After Login Failed"", [])",Chrome 123.0.6312.107,,,13-04-2024 19:52:32,13-04-2024 19:52:33,0.195s,PASSED
,,,,,,,
Test Cases/Login/Logout_Success,Chrome 123.0.6312.107,,,13-04-2024 19:52:33,13-04-2024 19:53:19,46.948s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.6312.107,,,13-04-2024 19:52:33,13-04-2024 19:53:10,37.701s,PASSED
delay(3),Chrome 123.0.6312.107,,,13-04-2024 19:53:10,13-04-2024 19:53:13,3.021s,PASSED
"click(findTestObject(""dropdow_logout""))",Chrome 123.0.6312.107,,,13-04-2024 19:53:13,13-04-2024 19:53:14,1.110s,PASSED
"click(findTestObject(""btn_logout""))",Chrome 123.0.6312.107,,,13-04-2024 19:53:14,13-04-2024 19:53:16,2.025s,PASSED
delay(3),Chrome 123.0.6312.107,,,13-04-2024 19:53:16,13-04-2024 19:53:19,3.016s,PASSED
,,,,,,,
Test Cases/SearchMenuBySearchBox_Failed,Chrome 123.0.6312.107,,,13-04-2024 19:53:19,13-04-2024 19:53:49,29.851s,PASSED
"callTestCase(findTestCase(""Login/Login_Failed""), [:], STOP_ON_FAILURE)",Chrome 123.0.6312.107,,,13-04-2024 19:53:20,13-04-2024 19:53:49,29.790s,PASSED
,,,,,,,
Test Cases/SearchMenuBySearchBox_Success,Chrome 123.0.6312.107,,,13-04-2024 19:53:49,13-04-2024 19:54:33,43.438s,PASSED
"callTestCase(findTestCase(""Login/Login_Success""), [:], STOP_ON_FAILURE)",Chrome 123.0.6312.107,,,13-04-2024 19:53:49,13-04-2024 19:54:24,35.058s,PASSED
delay(3),Chrome 123.0.6312.107,,,13-04-2024 19:54:24,13-04-2024 19:54:27,3.013s,PASSED
"setText(findTestObject(""searchBox_menu""), ""Admin"")",Chrome 123.0.6312.107,,,13-04-2024 19:54:27,13-04-2024 19:54:30,2.214s,PASSED
"verifyElementPresent(findTestObject(""verify_searchMenu""), 0)",Chrome 123.0.6312.107,,,13-04-2024 19:54:30,13-04-2024 19:54:30,0.061s,PASSED
delay(3),Chrome 123.0.6312.107,,,13-04-2024 19:54:30,13-04-2024 19:54:33,3.016s,PASSED
